Anno,Regione,Comune,Localita,Codice stazione,Bacino idrografico,Corpo idrico,Livello di contaminazione,Campioni,Misure,n misure positive,Sostanze cercate,Sostanze trovate,Pesticidi totali,x,y
2020,Friuli Venezia Giulia,Lignano Sabbiadoro,Fiume Tagliamento,ITA0646SP,Fiume Tagliamento,Foce Fiume Tagliamento,Non quantificabile,4,480,23,113,0,0.014,1455469.1688553,5725976.8704896
2020,Friuli Venezia Giulia,Grado,Fondale Nassion,ITA06TEU201,N.D.,Fondale Nassion,Non quantificabile,4,480,20,113,0,0.0083,1484096.64580233,5733535.38644808
2020,Toscana,LATERINA PERGINE VALDARNO,LOC.FORNACE CHIANTI PUTTO BADIA AGNANO ,IT09S1453#MAS-870,,TORRENTE TROVE (2),Non quantificabile,4,336,3,101,0,0.089,1298822.77164191,5376356.59093805
2020,Toscana,POMARANCE,a valle,IT09S2279#MAS-868,,TORRENTE TROSSA VALLE,Non quantificabile,3,300,2,99,0,0.01,1196327.64876437,5361584.06972969
2020,Toscana,AGLIANA,,IT09S1055#POT-020,,,Non quantificabile,3,300,1,99,0,0.012,1224771.96637013,5451657.81326171
2020,Piemonte,Centallo,Pt per Villafalletto,20010,PO,GRANA-MELLEA_56-Scorrimento superficiale-Medio-Forte107,Non quantificabile,9,627,6,71,0,0.13,844036.595635052,5543495.87223704
2020,Piemonte,Vauda Canavese,La Fena,36010,PO,FANDAGLIA_56-Scorrimento superficiale-Piccolo,Non quantificabile,9,662,7,75,0,0.13,852193.525782545,5666883.54766469
2020,Abruzzo,Pescina,A valle di Pescina - loc. Pagliarone,N005GV15,Liri-Garigliano,CI_Giovenco_2,Non quantificabile,3,156,0,46,0,,1518050.43254022,5164197.32796284
2020,Abruzzo,Mosciano Sant'Angelo,Marina di Mosciano S. A.,R1302SL7,Salinello,CI_Salinello_2,Non quantificabile,3,156,1,46,0,0.034,1551529.95727641,5278309.14546233
2020,Abruzzo,Teramo,A monte confluenza Fiume Tordino,R1303FI1,Tordino,CI_Fiumicino_1,Non quantificabile,1,52,0,46,0,,1533729.25464292,5264653.02188548
2020,Abruzzo,Teramo,Teramo Centro Sportivo Comunale,R1303VZ1,Tordino,CI_Vezzola_1,Non quantificabile,1,52,0,46,0,,1526517.66155417,5260017.48397139
2020,Abruzzo,Isola del Gran Sasso d'Italia,Amonte confluenza Torrente Mavone,R1304LE1,Vomano,CI_Leomogna_1,Non quantificabile,2,104,0,46,0,,1524236.17646052,5240976.75508649
2020,Marche,,c.da Castelletta,R110181AO,Torrente Asola,Torrente Asola Tratto 1 C.I._A,Non quantificabile,1,1,0,1,0,,1522368.37330252,5364912.11333895
2020,Toscana,BUTI,,IT09S1118#POT-096,,,Non quantificabile,5,506,8,101,0,0.046,1176671.07048594,5422578.32536627
2020,Piemonte,Cuneo,Ponte Borgo Gesso,24040,PO,GESSO_107-Scorrimento superficiale-Medio,Non quantificabile,11,680,0,77,0,,841247.637417261,5526276.87251227
2020,Marche,,,I0281FB,Fiume Tronto,Torrente Fiobbo Tratto 1 C.I._A,Non quantificabile,3,78,0,26,0,,1536538.96650907,5293328.20067207
2020,Abruzzo,Fano Adriano,Circa 100 m a monte confluenza Fiume Vomano,R1304RA1,Vomano,CI_Rio Arno_1,Non quantificabile,2,104,0,46,0,,1508190.3693214,5244397.64620487
2020,Liguria,Vezzano Ligure,Piano di Ceparana,IT07MAMA02,Magra,F. Magra 1,Non quantificabile,6,346,0,133,0,,1100745.48133015,5489754.87867897
2020,Toscana,POMARANCE,,IT09S1507#POT-144,,FOSSO ADIO,Non quantificabile,4,406,1,101,0,0.008,1201392.96598347,5355322.27488079
2020,Marche,COMUNANZA,ponte immediatamente a valle diga di Gerosa,R110252AS,Fiume Aso,Fiume Aso Tratto 1 C.I._B,Non quantificabile,2,42,1,21,0,0.02,1490556.40787037,5297076.96420983
2020,Toscana,PESCIA,,IT09S2393#POT-155,,FIUME PESCIA DI PESCIA-TORRENTE PESCIA-TORRENTE PESCIA D,Non quantificabile,1,100,0,99,0,,1190321.52932071,5454511.87705409
2020,Marche,ASCOLI PICENO,Cartiera Papale,I0282CS,Fiume Tronto,Torrente Castellano Tratto 1 C.I._B,Non quantificabile,1,31,0,29,0,,1510700.8079681,5289086.21885881
2020,Emilia Romagna,ALBINEA,Rodano a Casone di Fogliano,1190530,CROSTOLO,T. RODANO - CANALAZZO TASSONE,Non quantificabile,2,192,0,95,0,,1185883.65731322,5562949.2225849
2020,Emilia Romagna,SASSUOLO,Secchia al ponte ciclabile a Sassuolo,1201150,SECCHIA,F. SECCHIA,Non quantificabile,4,393,0,98,0,,1198663.06567693,5549865.92908107
2020,Emilia Romagna,PIACENZA,Nure al ponte di Bagarotto,1110300,NURE,T. NURE,Non quantificabile,5,483,0,98,0,,1090623.19172611,5627038.03824992
2020,Basilicata,Lauria,,IT017-NO-P04-F,Noce,,Non quantificabile,2,180,12,83,0,0.0073,1760307.06806012,4869962.76765598
2020,Basilicata,Melfi,,IT017-OF04,Ofanto,,Non quantificabile,1,90,22,83,0,0.0884,1753887.43179126,5022450.46260035
2020,Veneto,PIOMBINO DESE,TRE PONTI,59,B.S. LAGUNA DI VENEZIA,FIUME ZERO,Non quantificabile,4,323,7,73,0,0.11,1340772.49456453,5722668.55168508
2020,Friuli Venezia Giulia,Grado,Anfora - Casoni Maricchio,ITA06TEU301,N.D.,Anfora - Casoni Maricchio,Non quantificabile,4,480,22,113,0,0.0082,1475604.74968232,5737566.63416814
2020,Veneto,CEGGIA,PONTE SP53,1112,PIANURA TRA LIVENZA E PIAVE,CANALE PIAVON,Superiore ai limiti,4,324,28,73,9,4.94,1406993.62100884,5730340.05421755
2020,Lazio,Valentano,,L5.70,Fiora,Lago di Mezzano,Non quantificabile,5,465,0,92,0,,1310198.79411798,5253034.04129857
2020,Friuli Venezia Giulia,Marano Lagunare,Secca Zellina - Marano,ITA06TME101,N.D.,Secca Zellina - Marano,Non quantificabile,4,480,30,113,0,0.1626,1467888.52791182,5742464.04937602
2020,Friuli Venezia Giulia,Grado,Ara Storta,ITA06TPO101,N.D.,Ara Storta,Non quantificabile,4,480,22,113,0,0.008,1488870.35947866,5736795.89544494
2020,Veneto,ROVOLON,"PONTE SP38, BASTIA",1248,BACCHIGLIONE,SCOLO FOSSONA,Superiore ai limiti,4,324,35,73,5,4.07,1296669.11652763,5681786.33984736
2020,Friuli Venezia Giulia,Marano Lagunare,Secca di Muzzana,ITA06TME201,N.D.,Secca di Muzzana,Entro i limiti,4,480,32,113,1,0.1178,1461281.71612923,5741650.28568882
2020,Liguria,Albenga,Regione S. Clemente,IT07CTCT02M,Centa,F. Centa 1,Entro i limiti,6,244,2,47,1,0.16,913278.090310959,5473428.29179728
2020,Veneto,PORTO TOLLE,PO DI TOLLE,IT051050-AT,PO,PO DI TOLLE,Entro i limiti,4,347,25,80,3,0.86,1386251.31259695,5607012.85478937
2020,Veneto,MARENO DI PIAVE,RAMERA,1147,LIVENZA,FIUME MONTICANO,Entro i limiti,5,20,6,5,2,0.53,1372131.07728976,5757977.93890007
2020,Veneto,CHIOGGIA,PONTILE,212,BRENTA,FIUME BRENTA,Entro i limiti,4,337,10,77,1,0.28,1367438.99879411,5649707.64889426
2020,Toscana,FUCECCHIO,,IT09S2463#MAS-PF1,,CANALE DEL CAPANNONE-FIUME PESCIA DI COLLODI VALLE,Superiore ai limiti,4,335,42,101,3,1.353,1200866.15644818,5434121.60338662
2020,Piemonte,Formigliana,C.na Balocco,413010,PO,L`ODDA_56-Scorrimento superficiale-Piccolo,Superiore ai limiti,9,722,79,83,14,7.2,920984.77302641,5691109.21068186
2020,Veneto,CHIARANO,CAVALIER,1136,PIANURA TRA LIVENZA E PIAVE,CANALE PIAVON,Superiore ai limiti,4,344,21,82,8,4.77,1397280.40716069,5740920.72283125
2020,Veneto,LONIGO,PASSERELLA PEDONALE VIA S. GIOVANNI,1213,FRATTA GORZONE,RIO ACQUETTA,Entro i limiti,4,343,6,78,1,0.18,1266775.33169062,5683039.63717534
2020,Lazio,Colleferro,,F4.16,Sacco,Fosso Savo (Centogocce) 2,Superiore ai limiti,6,558,14,92,4,1.41,1444271.06279555,5125412.84623211
2020,Provincia Autonoma di Trento,SPORMINORE,TORRENTE LOVERNATICO - SPORMINORE,SD000516,Noce,TORRENTE LOVERNATICO,Entro i limiti,11,1311,1,120,1,0.05,1231057.34766792,5819247.63070272
2020,Emilia Romagna,BONDENO,A.B. Cavamento Palata a La Barchessa,1221580,PANARO,C.LE EMISS. ACQUE BASSE CAVAMENTO PALATA,Entro i limiti,7,672,58,95,1,0.796,1269994.19863717,5600785.63665862
2020,Emilia Romagna,BONDENO,Panaro a Ponte Bondeno,1221600,PANARO,F. PANARO,Superiore ai limiti,7,702,44,100,2,7.044,1271626.44608015,5603546.8147606
2020,Emilia Romagna,ARGENTA,Lorgana a impianto di Saiarino ad Argenta,6003100,RENO,CAN. LORGANA,Superiore ai limiti,6,591,54,98,3,5.36,1315883.90796602,5560920.31108318
2020,Piemonte,Casanova Elvo,Pt Stradale,7030,PO,ELVO_56-Scorrimento superficiale-Medio-Debole1,Superiore ai limiti,9,704,33,82,3,1.44,923252.321520222,5684101.77119706
2020,Piemonte,Polonghera,Pt Circonvallazione,22040,PO,VARAITA_56-Scorrimento superficiale-Medio-Forte107,Entro i limiti,9,663,22,75,3,1.85,846141.314122106,5590852.6779266
2020,Piemonte,Villarboit,Guado Ingresso Paese,415005,PO,ROVASENDA_56-Scorrimento superficiale-Piccolo,Superiore ai limiti,9,772,82,88,12,5.02,928407.87229748,5691246.26038916
2020,Umbria,Marsciano,Marsciano,IT10NES2,TEVERE,Fiume Nestore da T. Caina a F. Tevere,Superiore ai limiti,11,1180,39,103,2,3.24,1376443.55639392,5298128.08558944
2020,Puglia,Barletta,Fiume Ofanto,CA_FO03,Ofanto,Foce Ofanto,Superiore ai limiti,4,588,38,140,10,11.341,1804025.12909212,5062744.92735466
2020,Puglia,Apricena,Torrente Candelaro,CA_TC02,Candelaro,Candelaro_16,Superiore ai limiti,4,604,18,144,4,7.989,1721553.07783791,5119744.78186671
2020,Puglia,Brindisi,Cillarese (centro lago),LA_CI01,Canale Galina Cillarese,Cillarese,Superiore ai limiti,4,534,20,139,4,5.957,1993792.88041684,4958732.69389337
2020,Puglia,Minervino Murge,Locone (centro lago),LA_LO01,Ofanto,Locone (Monte Melillo),Superiore ai limiti,4,592,8,141,3,0.524,1781018.40219233,5025870.63125757
2020,Sicilia,Partinico,Madonna del Ponte_EQB,IT19RW04303,JATO,Fiume Jato,Superiore ai limiti,8,1837,57,231,2,0.252,1450713.26628497,4585582.19809266
2020,Campania,SanMarzanosulSarno(SA),PonteViaPetrarca-ViaMarconiamonteconfluenzanelSarno,AC2,SARNO,ALVEOCOMUNE,Superiore ai limiti,12,898,34,75,7,3.319,1621393.65289748,4978605.76470835
2020,Campania,CastellodiCisterna(NA),PonteCisterna(alconfineconBrusciano),DC1,REGILAGNI,DELLACAMPAGNA,Superiore ai limiti,7,486,11,75,4,2.3,1604455.84001539,5002190.38211686
2020,Campania,Acerra(NA),PonteVillanova,R3,REGILAGNI,REGILAGNI,Superiore ai limiti,6,328,8,75,2,5.46,1601000.74277025,5002525.06360581
2020,Sicilia,Petralia Sottana,IMERA MERIDIONALE - S.Andrea,IT19RW07215A,IMERA MERIDIONALE,Fiume Imera Meridionale,Superiore ai limiti,3,706,7,237,2,0.221,1567994.36105006,4553700.19913905
2020,Piemonte,Silvano d'Orba,A monte confluenza Orba,87010,PO,PIOTA_64-Scorrimento superficiale-Piccolo,Entro i limiti,6,116,1,22,1,0.004,965204.755197017,5571389.31727788
2020,Veneto,TREVENZUOLO,CORTE PELLEGRINI,1173,FISSERO TARTARO CANALBIANCO,FIUME TIONE,Entro i limiti,4,344,24,78,3,0.41,1216801.48002484,5663449.06328194
2020,Veneto,LOZZO ATESTINO,PONTE DI VIA VELA,1303,FRATTA GORZONE,CONDOTTO DI VALBONA,Superiore ai limiti,4,324,19,73,4,1.01,1292052.44640095,5666698.15876716
2020,Toscana,CAVRIGLIA,,IT09S2329#MAS-619,,INVASO SAN CIPRIANO,Entro i limiti,5,510,16,101,1,2.233,1278516.86462588,5400254.38787006
2020,Emilia Romagna,SAN GIOVANNI IN PERSICETO,Samoggia a Ponte Loreto su via Carline,6002500,RENO,T. SAMOGGIA,Superiore ai limiti,6,591,32,98,3,12.032,1252116.46549055,5567460.30951703
2020,Piemonte,Moncalieri,Ponte SS 393,37010,PO,BANNA_56-Scorrimento superficiale-Piccolo,Superiore ai limiti,8,551,64,71,9,9.96,859187.627216669,5613403.99385666
2020,Piemonte,Novara,Ponte SP 229,110050,PO,CANALE CAVOUR_56-Scorrimento superficiale-Medio,Entro i limiti,9,697,21,82,1,0.57,958657.18614903,5697219.85325876
2020,Veneto,VIGONZA,PERAGA,117,B.S. LAGUNA DI VENEZIA,FIUME TERGOLA,Entro i limiti,4,339,19,77,3,0.39,1332196.98206333,5691275.41831121
2020,Veneto,MOGLIANO VENETO,PONTE OLME,122,B.S. LAGUNA DI VENEZIA,FIUME ZERO,Superiore ai limiti,4,340,20,83,3,0.63,1364502.6009685,5710709.88560615
2020,Toscana,SANSEPOLCRO,,IT09S1223#MAS-061,,FIUME TEVERE VALLE,Entro i limiti,5,410,16,101,1,0.227,1353347.56769305,5392301.34892797
2020,Veneto,NOGARA,IL MOLINO,447,FISSERO TARTARO CANALBIANCO,FIUME TARTARO,Entro i limiti,4,344,18,79,2,0.42,1230577.92746998,5651142.04232567
2020,Veneto,TREVISO,VIA TIMAVO,6035,SILE,FOSSO DOSSON,Entro i limiti,4,335,18,80,3,0.87,1359359.9800618,5722418.34754183
2020,Veneto,PONTE DI PIAVE,PONTE DI VIA CHIODO,1252,PIAVE,CANALE GRASSAGA,Superiore ai limiti,4,336,26,80,8,4.5,1390500.62573026,5736848.00366832
2020,Veneto,PRAMAGGIORE,BELFIORE - PONTE DI VIA BELFIORE,429,LEMENE,FIUME LONCON,Entro i limiti,4,325,20,74,4,0.92,1416708.86816586,5745865.27806492
2020,Toscana,POGGIBONSI,,IT09S1119#POT-098,,TORRENTE DROVE-DROVE DI TATTERA-BORRO CEPPARELLO,Entro i limiti,2,204,16,101,1,0.342,1241746.30506557,5386060.79071799
2020,Toscana,PISTOIA,,IT09S2433#MAS-512,,TORRENTE BRANA,Superiore ai limiti,6,612,93,101,10,7.263,1222177.81258353,5451351.95109635
2020,Toscana,QUARRATA,CATENA,IT09S2458#MAS-VP2,,FOSSO DOGAIA DEI QUADRELLI,Superiore ai limiti,6,611,124,101,12,30.817,1227050.95206481,5441543.88700972
2020,Toscana,SIENA,,IT09S1646#MAS-531,,TORRENTE BOZZONE (1),Superiore ai limiti,3,306,22,101,1,0.537,1267430.50390519,5356274.07718948
2020,Veneto,PORTOGRUARO,PONTE DI VIA IV NOVEMBRE,1268,LEMENE,CANALE LUGUGNANA,Superiore ai limiti,4,325,15,74,3,5.01,1442279.3209185,5737382.15934034
2020,Veneto,PESCHIERA DEL GARDA,MASSIMA PROFONDITA' DEL LAGO,311,PO,LAGHETTO DEL FRASSINO,Entro i limiti,18,501,28,83,2,0.19,1187287.12640165,5690707.12382316
2020,Veneto,ROSOLINA,LAGUNA MARINETTA 1,IT05230-AT,FISSERO TARTARO CANALBIANCO,MARINETTA,Entro i limiti,4,348,18,79,1,0.25,1377008.76079706,5630476.14316491
2020,Piemonte,Cantarana,Ponte SP 10,751010,PO,VALLE MAGGIORE_62-Scorrimento superficiale-Piccolo,Entro i limiti,9,644,12,75,1,0.38,893602.661395069,5606314.48250998
2020,Piemonte,Saluggia,C.Na dell'allegria,39025,PO,DORA BALTEA_56-Da ghiacciai-Grande-Forte1,Superiore ai limiti,12,1002,15,86,1,0.401,893927.832668457,5653722.9850133
2020,Piemonte,Felizzano,Molini di Felizzano,46165,PO,TANARO_56-Scorrimento superficiale-Molto grande,Entro i limiti,9,621,21,71,1,0.38,939468.300541769,5604286.22888148
2020,Veneto,QUARTO D'ALTINO,A MONTE DELLO SCARICO DELL'IDROVORA CARMASON,143,B.S. LAGUNA DI VENEZIA,FIUME ZERO,Superiore ai limiti,12,1021,71,83,3,0.99,1377944.8454924,5709230.23389953
2020,Veneto,ODERZO,PONTE SP49,1250,LIVENZA,FIUME MONTICANO,Entro i limiti,4,337,17,82,1,0.7,1390535.8529325,5747198.36207557
2020,Lazio,Ceccano,,F1.69,Sacco,Fiume Sacco 4,Superiore ai limiti,6,684,8,113,1,0.08,1481297.60010868,5098715.48296458
2020,Emilia Romagna,BRISIGHELLA,Sintria a Villa Vezzano,6005100,RENO,T. SINTRIA,Superiore ai limiti,6,576,14,95,5,8.375,1309239.83511554,5506730.60221315
2020,Veneto,SACCOLONGO,CHIESA NUOVA,113,BACCHIGLIONE,FIUME BACCHIGLIONE,Superiore ai limiti,4,311,13,73,2,1.06,1307459.83954458,5687135.04365852
2020,Toscana,PELAGO,,IT09S1624#MAS-520,,TORRENTE VICANO DI PELAGO,Entro i limiti,4,407,19,102,2,0.162,1276191.73411024,5428769.03304355
2020,Toscana,CAPRAIA E LIMITE,,IT09S1270#MAS-108 VTP-061,,FIUME ARNO FIORENTINO VALLE,Entro i limiti,4,400,50,99,1,0.492,1228093.70038992,5426277.90846267
2020,Toscana,VIAREGGIO,,IT09S1176#MAS-014,,CANALE BURLAMACCA,Superiore ai limiti,4,400,20,99,1,0.079,1141753.08281459,5444859.78351852
2020,Toscana,CALCINAIA,,IT09S1307#MAS-145,,CANALE USCIANA-DEL TERZO VALLE,Superiore ai limiti,4,400,47,99,2,1.621,1185423.21450012,5416372.94957473
2020,Toscana,POGGIBONSI,,IT09S2317#MAS-2013,,TORRENTE STAGGIA VALLE,Superiore ai limiti,3,306,31,101,2,3.204,1242177.95924368,5381885.54783959
2020,Toscana,SANSEPOLCRO,S.PIETRO IN VILLA ,IT09S1474#MAS-957,,TORRENTE TIGNANA,Entro i limiti,4,408,5,101,1,0.265,1346907.11573208,5404316.8839781
2020,Toscana,MONSUMMANO TERME,RISERVA RIGHETTI,IT09S2462#MAS-PF2,,CANALE USCIANA-DEL TERZO VALLE,Superiore ai limiti,3,305,27,101,6,10.506,1201964.27699309,5439466.08681905
2020,Toscana,PISTOIA,,IT09S1149#MAS-842 POT-132,,TORRENTE BURE DI SAN MORO,Entro i limiti,5,510,14,101,1,0.198,1218529.30209007,5457968.50845057
2020,Toscana,MONTEPULCIANO,,IT09S1276#MAS-114 VTP-137,,LAGO MONTEPULCIANO,Entro i limiti,4,408,22,101,3,0.29,1327991.67842368,5325969.23679026
2020,Veneto,VALEGGIO SUL MINCIO,CIRCA 150M A MONTE DELLA CONFLUENZA NEL F. MINCIO,1289,PO,RIO BISAVOLA,Entro i limiti,4,344,10,78,1,0.24,1193267.54802702,5686189.33764617
2020,Veneto,LEGNAGO,C. COLABELLA,1290,FISSERO TARTARO CANALBIANCO,SCOLO FOCCHIARA,Entro i limiti,4,344,15,78,2,0.28,1256325.22727013,5640811.07960783
2020,Veneto,ROVERCHIARA,PALUVECCHIO,1293,FISSERO TARTARO CANALBIANCO,SCOLO CONDUTTONE,Entro i limiti,4,352,13,80,2,0.24,1251434.66278214,5665420.69247387
2020,Emilia Romagna,CASTEL SAN GIOVANNI,Po a Castel S. Giovanni,1000100,ASTA PO,F. PO,Superiore ai limiti,9,903,73,100,3,1.906,1051480.7166628,5635962.58277794
2020,Emilia Romagna,RIVA DEL PO,"Po a Serravalle, Berra",1000900,ASTA PO,F. PO,Superiore ai limiti,9,900,53,100,3,1.404,1340994.17696821,5617513.28084781
2020,Piemonte,Trino,Ponte SS 455,1230,PO,PO_56-Scorrimento superficiale-Grande,Superiore ai limiti,7,603,21,88,4,0.93,923096.509921558,5649144.34278418
2020,Piemonte,Vezza d'Alba,Pt Patarrone,4005,PO,BORBORE_62-Scorrimento superficiale-Molto piccolo,Superiore ai limiti,11,842,75,86,8,5.41,891516.124427527,5586366.42006323
2020,Emilia Romagna,SAVIGNANO SUL RUBICONE,Rubicone a Capanni,16000200,RUBICONE,F. RUBICONE,Superiore ai limiti,6,601,78,100,7,9.514,1383004.17824853,5489846.72794782
2020,Emilia Romagna,RICCIONE,"Melo al ponte su via Venezia, Riccione",21000100,MELO,R. MELO,Superiore ai limiti,6,591,84,98,9,3.54,1406668.22695284,5465361.46375837
2020,Lazio,Fondi,,F2.69,Fondi-Itri,Canale delle Acque Chiare 1,Superiore ai limiti,10,1152,24,115,4,0.11,1489787.14317891,5060721.96874559
2020,Emilia Romagna,MALALBERGO,Navile a Malalbergo in chiusura bacino,6002700,RENO,CAN. NAVILE,Superiore ai limiti,6,591,40,98,3,7.021,1284192.5613224,5577330.33867468
2020,Campania,Buccino(SA),PonteSanCono,B,SELE,BIANCO,Entro i limiti,5,9,1,4,1,0.15,1713324.86371978,4954880.83187549
2020,Provincia Autonoma di Trento,TON,FOCE A VALLE DEL PONTE SULLA SS DELLA VAL DI NON,SD000525,Noce,TORRENTE RINASCICO,Entro i limiti,11,1307,12,120,1,0.17,1231384.40187342,5820091.50723705
2020,Provincia Autonoma di Trento,PREDAIA,SETTE FONTANE - A MONTE CONFLUENZA IN NOCE,SD000536,Noce,RIO SETTE FONTANE,Superiore ai limiti,12,1430,94,122,11,7.87,1232049.25889801,5832767.84372073
2020,Toscana,BIBBIENA,,IT09S1424#MAS-941 VTP-038,,TORRENTE ARCHIANO,Superiore ai limiti,5,410,13,101,2,0.756,1316759.75942883,5427558.96347187
2020,Umbria,Piegaro,Monte Petriolo,IT10NES3,TEVERE,Fiume Nestore dalle origini a T. Caina,Superiore ai limiti,11,1179,30,103,3,3.24,1361669.81796081,5312728.23993866
2020,Umbria,Gubbio,Serra Brunamonti,IT10SAO1,TEVERE,Torrente Saonda,Superiore ai limiti,11,1168,20,102,2,1.93,1408970.97897596,5352093.78591549
2020,Umbria,Montefalco,Casco dell'Acqua,IT10TAT1,TEVERE,Torrente Tatarena da limite HER a F. Timia-Teverone-Marroggia,Entro i limiti,11,1122,16,102,1,0.22,1413971.65912483,5296756.79742677
2020,Sardegna,,,0256-CF000102-ST01,,RIU PALMAS,Superiore ai limiti,8,224,4,49,1,0.47,952040.686796903,4732776.00213658
2020,Friuli Venezia Giulia,Grado,Fiume Isonzo,ITA0619SP_CANEO,Fiume Isonzo,Foce Fiume Isonzo,Non quantificabile,4,480,23,113,0,0.0295,1506967.56908359,5737095.6989509
2020,Toscana,CALCI,,IT09S1112#POT-089,,,Non quantificabile,4,406,5,101,0,0.074,1173036.53884362,5426547.32270284
2020,Veneto,PIOMBINO DESE,C. RIONDATO,33,B.S. LAGUNA DI VENEZIA,FIUME MARZENEGO,Non quantificabile,4,324,10,74,0,0.08,1332714.72821158,5716360.26086021
2020,Lombardia,Sarezzo,,N0080600082LO2,MELLA,Mella (Fiume),Non quantificabile,3,351,0,110,0,,1134233.34323033,5727430.10279354
2020,Sardegna,,,0159-CF000100-ST01,,RIU DI SAN GIOVANNI,Non quantificabile,1,6,0,6,0,,1049653.51999065,5021934.17682361
2020,Veneto,SAN BIAGIO DI CALLALTA,OLMI,1095,SILE,FIUME MIGNAGOLA,Non quantificabile,4,76,0,71,0,,1372942.15930442,5728246.44748743
2020,Toscana,PRATO,,IT09S1092#POT-063,,,Non quantificabile,1,102,3,101,0,0.041,1239972.8283861,5452514.77367187
2020,Sardegna,,,0177-CF000102-ST01,,RIU MANNU DI BERCHIDDA,Non quantificabile,5,43,0,18,0,,1018759.35559162,4976267.72776031
2020,Friuli Venezia Giulia,Marano Lagunare,Foci dello Stella esterno,ITA06TPO401,N.D.,Foci dello Stella esterno,Non quantificabile,4,480,26,113,0,0.0332,1461675.00788436,5736386.55230628
2020,Toscana,PISTOIA,,IT09S1257#MAS-095 POT-110 VTP-027,,TORRENTE LIMENTRA DI SAMBUCA,Non quantificabile,2,202,1,101,0,0.009,1217928.93976434,5470534.24974606
2020,Toscana,GAMBASSI TERME,,IT09S2275#MAS-509,,SCOLMATORE- RIO PIETROSO,Non quantificabile,3,301,10,100,0,0.064,1218632.20640811,5397718.83576837
2020,Toscana,MONTERCHI,,IT09S1226#MAS-064 VTP-052,,TORRENTE SOVARA,Non quantificabile,5,500,19,99,0,0.152,1345033.23063787,5389162.18604702
2020,Marche,ASCOLI PICENO,ponte bivio per Roccafluvione,I0281FV,Fiume Tronto,Torrente Fluvione Tratto 1 C.I._A,Non quantificabile,1,3,0,3,0,,1503731.48664002,5285026.70829109
2020,Marche,ARQUATA DEL TRONTO,valle abitato Trisungo,I0281TR,Fiume Tronto,Fiume Tronto Tratto 1 C.I._A,Non quantificabile,1,26,0,26,0,,1481824.22741826,5277677.47674876
2020,Marche,ASCOLI PICENO,bivio per Casamurana,I0283TR,Fiume Tronto,Fiume Tronto Tratto 2 C.I._B,Non quantificabile,8,179,0,29,0,,1505706.71143235,5288620.46001705
2020,Marche,APECCHIO,Montemaggiore-Calcinelli,R1100519ME,Fiume Metauro,Fiume Metauro Tratto 4 C.I._A,Non quantificabile,3,63,0,21,0,,1438955.82671989,5426365.26174665
2020,Abruzzo,Campotosto,Circa 500 m a monte Invaso Provvidenza,R1304CH1,Vomano,CI_Chiarino_1,Non quantificabile,1,52,0,46,0,,1493495.83819539,5236714.43160901
2020,Abruzzo,Cellino Attanasio,Val Viano,R1305PM1,Piomba,CI_Piomba_1,Non quantificabile,1,52,0,46,0,,1540652.28770428,5247596.61745315
2020,Abruzzo,Città Sant' Angelo,Località Madonna della Pace Città S. Angelo,R1305PM3,Piomba,CI_Piomba_2,Non quantificabile,1,52,1,46,0,0.025,1567471.40574524,5241013.83715596
2020,Abruzzo,Ortona,Contrada Ripari Ortona,R1311MR3A,Moro,CI_Moro_2,Non quantificabile,7,7,1,7,0,0.021,1605080.56014239,5209359.00473112
2020,Marche,PEDASO,zona foce - ponte SS Adriatica,R110256AS,Fiume Aso,Fiume Aso Tratto 2 C.I._A,Non quantificabile,11,270,1,29,0,0.03,1540806.0118793,5327638.44459696
2020,Marche,GROTTAMMARE,zona foce - ponte lungomare,R110294TS,Fiume Tesino,Torrente Tesino Tratto 1 C.I._B,Non quantificabile,11,251,3,29,0,0.023,1544614.3336768,5308737.55985894
2020,Marche,,Lago Castreccioni,R110142LMU,Fiume Musone,Lago di Castreccioni,Non quantificabile,5,9,0,3,0,,1465070.99585553,5369721.11101738
2020,Marche,,Lago Borgiano,R110195LCH,Fiume Chienti,Lago di Borgiano,Non quantificabile,3,5,0,2,0,,1469523.92951728,5334000.67239158
2020,Molise,VASTOGIRARDI,SAN MAURO,I027_018_SS_2_T_01,TRIGNO,TRIGNO,Non quantificabile,8,280,0,32,0,,1593224.97888997,5121962.7860366
2020,Emilia Romagna,SAN POLO D'ENZA,Enza a Borgo Bottone,1180530,ENZA,T. ENZA,Non quantificabile,6,576,0,95,0,,1159562.56115761,5566249.05812229
2020,Emilia Romagna,SCANDIANO,Tresinaro in vicinanza Molino a Scandiano,1201250,SECCHIA,T. TRESINARO,Non quantificabile,6,576,9,95,0,0.115,1186964.62641251,5555925.92069332
2020,Emilia Romagna,CASTEL MAGGIORE,"Reno in vicinanze Via Bagno 7, Golena San Vitale",6002150,RENO,F. RENO,Non quantificabile,5,480,0,95,0,,1259308.73850166,5550815.9107949
2020,Emilia Romagna,GALLIERA,Riolo-Botte su via Ca' Bianca a Ovest A13,6002950,RENO,CAN. RIOLO - DELLA BOTTE,Non quantificabile,6,576,33,95,0,0.355,1280304.86863407,5578569.53746941
2020,Emilia Romagna,CASTENASO,"Idice a Fiesso, Castenaso",6003530,RENO,T. IDICE,Non quantificabile,6,576,12,95,0,0.132,1278205.43542189,5545348.64136956
